2026-07-16 16:03:33,571 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x1', 'command_i': '0x21', 'data_i': '0x110', 'address_i': '0x26'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x1', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,243 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x2f', 'data_i': '0x130', 'address_i': '0x52'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,243 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x9d', 'data_i': '0x1b', 'address_i': '0x56'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,244 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xa', 'data_i': '0x1b3', 'address_i': '0x33'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x1', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,244 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x40', 'data_i': '0x72', 'address_i': '0x31'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,244 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xf5', 'data_i': '0x63', 'address_i': '0x35'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,245 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xfb', 'data_i': '0x14b', 'address_i': '0x1'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,245 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x22', 'data_i': '0xcc', 'address_i': '0x2d'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,246 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x50', 'data_i': '0x12c', 'address_i': '0x3c'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,246 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x81', 'data_i': '0x1a1', 'address_i': '0x4f'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,246 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xc1', 'data_i': '0x22', 'address_i': '0x44'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,247 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xa6', 'data_i': '0x1ed', 'address_i': '0x47'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,247 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xed', 'data_i': '0x1db', 'address_i': '0x3a'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,247 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xea', 'data_i': '0x1c', 'address_i': '0x4f'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,248 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x6d', 'data_i': '0x17', 'address_i': '0x4d'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,248 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xaa', 'data_i': '0xb', 'address_i': '0x47'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,249 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x72', 'data_i': '0x1a9', 'address_i': '0xd'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,249 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xef', 'data_i': '0x1d7', 'address_i': '0x55'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,249 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x2c', 'data_i': '0x1b3', 'address_i': '0x4c'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,250 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x5c', 'data_i': '0x12a', 'address_i': '0xd'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x1', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,250 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x4e', 'data_i': '0x14a', 'address_i': '0x10'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,250 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x5d', 'data_i': '0x187', 'address_i': '0x3'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:39:01,251 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x7b', 'data_i': '0x67', 'address_i': '0x0'}, 'response': {'command_o': '0x5c', 'den': '0x1', 'empty': '0x0', 'full': '0x0', 'data_o': '0x12a', 'address_o': '0xd'}}
2026-07-16 18:39:01,251 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x2a', 'data_i': '0xa7', 'address_i': '0xe'}, 'response': {'command_o': '0x4e', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x14a', 'address_o': '0x10'}}
2026-07-16 18:39:01,252 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xab', 'data_i': '0x195', 'address_i': '0x5'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,252 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x70', 'data_i': '0x140', 'address_i': '0x2a'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,253 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xe0', 'data_i': '0x127', 'address_i': '0x30'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,253 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x17', 'data_i': '0x1e3', 'address_i': '0x30'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,254 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xb0', 'data_i': '0x1d6', 'address_i': '0x1'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,255 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0xe4', 'data_i': '0x66', 'address_i': '0x5b'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,255 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x67', 'data_i': '0x1eb', 'address_i': '0xd'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,256 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x7b', 'data_i': '0x1b8', 'address_i': '0x3d'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,256 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x6d', 'data_i': '0x5f', 'address_i': '0x23'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,257 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x86', 'data_i': '0x1ee', 'address_i': '0x11'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,257 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x90', 'data_i': '0x1c7', 'address_i': '0x50'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,258 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x1d', 'data_i': '0x110', 'address_i': '0x1f'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:39:01,258 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x1', 'wr_i': '0x0', 'command_i': '0x5e', 'data_i': '0x92', 'address_i': '0x5a'}, 'response': {'command_o': '0xf5', 'den': '0x1', 'empty': '0x1', 'full': '0x0', 'data_o': '0x63', 'address_o': '0x35'}}
2026-07-16 18:41:40,096 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x14', 'data_i': '0x124', 'address_i': '0x1a'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x1', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,097 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x95', 'data_i': '0xff', 'address_i': '0x34'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,098 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xa5', 'data_i': '0xf', 'address_i': '0x38'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,098 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x62', 'data_i': '0xd6', 'address_i': '0x31'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,099 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xe2', 'data_i': '0x16', 'address_i': '0x0'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,099 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x35', 'data_i': '0x93', 'address_i': '0x4e'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,100 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x48', 'data_i': '0xd1', 'address_i': '0x3f'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,100 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xb5', 'data_i': '0x3c', 'address_i': '0x0'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,100 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xa3', 'data_i': '0x7e', 'address_i': '0x16'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,101 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xf8', 'data_i': '0x13d', 'address_i': '0x3d'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,101 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xef', 'data_i': '0xe6', 'address_i': '0x2f'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,101 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xd0', 'data_i': '0xa1', 'address_i': '0xa'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,102 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x9b', 'data_i': '0x1ae', 'address_i': '0x22'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,102 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x1b', 'data_i': '0x155', 'address_i': '0xa'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,103 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x51', 'data_i': '0x179', 'address_i': '0x4d'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,103 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xce', 'data_i': '0x174', 'address_i': '0x36'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,103 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xa2', 'data_i': '0xd', 'address_i': '0x41'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x1', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,104 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xc5', 'data_i': '0x12a', 'address_i': '0x1a'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,104 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x2e', 'data_i': '0x1bd', 'address_i': '0x57'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,105 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x31', 'data_i': '0x76', 'address_i': '0x28'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,105 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xb7', 'data_i': '0x177', 'address_i': '0x26'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,106 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x8f', 'data_i': '0xb8', 'address_i': '0xb'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,107 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xc', 'data_i': '0x169', 'address_i': '0x5d'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,107 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x14', 'data_i': '0xff', 'address_i': '0x37'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,108 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x3', 'data_i': '0x17c', 'address_i': '0x5b'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,108 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xe0', 'data_i': '0x8c', 'address_i': '0x47'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,108 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x2d', 'data_i': '0x119', 'address_i': '0x1c'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,109 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x73', 'data_i': '0xa6', 'address_i': '0x2d'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,109 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x1', 'rst_ni': '0x0', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x58', 'data_i': '0x83', 'address_i': '0x4d'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,109 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x94', 'data_i': '0x6b', 'address_i': '0x12'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,110 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x52', 'data_i': '0x1bc', 'address_i': '0x31'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,110 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0x84', 'data_i': '0x1b8', 'address_i': '0x1b'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x0', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
2026-07-16 18:41:40,111 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'clk_i': '0x0', 'rst_ni': '0x1', 'rd_i': '0x0', 'wr_i': '0x1', 'command_i': '0xfe', 'data_i': '0x1a4', 'address_i': '0x37'}, 'response': {'command_o': '0x0', 'den': '0x0', 'empty': '0x1', 'full': '0x0', 'data_o': '0x0', 'address_o': '0x0'}}
